4K-8K,#genre#
杭州老朋友广播,https://radio.0472.org/?id=934
杭州FM90.7音乐台,https://radio.0472.org/?id=1232
1047 NiceFM,https://radio.0472.org/?id=1234
中国交通广播（浙江）,https://radio.0472.org/?id=1363
桐乡之声,https://radio.0472.org/?id=1628
大潮之声,https://radio.0472.org/?id=1629
萧山人民广播电台,https://radio.0472.org/?id=1714
平湖交通生活广播,https://radio.0472.org/?id=1715
乐清人民广播电台,https://radio.0472.org/?id=1965
太湖之声,https://radio.0472.org/?id=2073
义乌新闻广播,https://radio.0472.org/?id=2246
义乌交通广播,https://radio.0472.org/?id=2247
杭州之声,https://radio.0472.org/?id=2545
福建新闻广播,https://radio.0472.org/?id=470
福建音乐广播,https://radio.0472.org/?id=471
福建987私家车广播,https://radio.0472.org/?id=472
福建交通应急广播,https://radio.0472.org/?id=473
福建经济电台961,https://radio.0472.org/?id=474
福建东南广播,https://radio.0472.org/?id=480
厦门闽南之声,https://radio.0472.org/?id=958
畅行876,https://radio.0472.org/?id=1206
漳州综合广播,https://radio.0472.org/?id=1483
漳州交通广播,https://radio.0472.org/?id=1484
宁德综合广播,https://radio.0472.org/?id=1513
厦门新闻综合广播,https://radio.0472.org/?id=1894
厦门旅游广播,https://radio.0472.org/?id=1895
厦门经济交通广播,https://radio.0472.org/?id=1896
厦门音乐广播,https://radio.0472.org/?id=1897
宁德交通旅游广播,https://radio.0472.org/?id=2237
平潭广播电视台综合广播,https://radio.0472.org/?id=2532
广东新闻广播,https://radio.0472.org/?id=487
广东股市广播,https://radio.0472.org/?id=488
广东音乐之声,https://radio.0472.org/?id=489
广东文体广播,https://radio.0472.org/?id=490
广东城市之声,https://radio.0472.org/?id=491
广东珠江之声,https://radio.0472.org/?id=492
广东珠江经济台,https://radio.0472.org/?id=493
广东南方生活广播,https://radio.0472.org/?id=494
广东交通之声,https://radio.0472.org/?id=495
深圳交通频率-快乐1062,https://radio.0472.org/?id=497
深圳音乐频率-飞扬971,https://radio.0472.org/?id=498
深圳生活频率-生活942,https://radio.0472.org/?id=499
广州新闻资讯广播,https://radio.0472.org/?id=728
广州青少年广播,https://radio.0472.org/?id=729
广州金曲音乐广播,https://radio.0472.org/?id=730
广州经济交通广播,https://radio.0472.org/?id=731
梅州电台综合广播,https://radio.0472.org/?id=1063
佛山电台924,https://radio.0472.org/?id=1067
深圳新闻频率-先锋898,https://radio.0472.org/?id=1074
佛山电台906,https://radio.0472.org/?id=1349
佛山电台901,https://radio.0472.org/?id=1351
佛山电台946,https://radio.0472.org/?id=1352
佛山电台883,https://radio.0472.org/?id=1353
佛山电台985,https://radio.0472.org/?id=1354
湛江经济广播,https://radio.0472.org/?id=1419
湛江交通音乐广播,https://radio.0472.org/?id=1420
湛江广播电视台综合广播,https://radio.0472.org/?id=1421
阳江综合广播,https://radio.0472.org/?id=1424
阳江旅游环保广播,https://radio.0472.org/?id=1425
鹤山电台,https://radio.0472.org/?id=1464
东莞音乐广播,https://radio.0472.org/?id=1848
东莞交通广播,https://radio.0472.org/?id=1849
东莞综合广播,https://radio.0472.org/?id=1850
清远综合广播,https://radio.0472.org/?id=2195
清远农村广播,https://radio.0472.org/?id=2196
清远交通音乐广播,https://radio.0472.org/?id=2197
肇庆综合广播,https://radio.0472.org/?id=2288
肇庆旅游之声,https://radio.0472.org/?id=2289
台山人民广播电台,https://radio.0472.org/?id=2443
怀集音乐之声,https://radio.0472.org/?id=2518
肇庆高新区广播,https://radio.0472.org/?id=3285
广西交通广播,https://radio.0472.org/?id=585
广西教育广播,https://radio.0472.org/?id=586
广西经济广播,https://radio.0472.org/?id=587
广西北部湾之声,https://radio.0472.org/?id=589
广西音乐台,https://radio.0472.org/?id=590
桂林新闻综合广播,https://radio.0472.org/?id=1077
桂林电台最爱912,https://radio.0472.org/?id=1078
桂林飞扬调频,https://radio.0472.org/?id=1080
来宾人民广播电台,https://radio.0472.org/?id=1081
柳州交通广播,https://radio.0472.org/?id=1083
南宁990新闻台,https://radio.0472.org/?id=1085
南宁1074交通台,https://radio.0472.org/?id=1090
南宁快乐895,https://radio.0472.org/?id=1092
南宁经典1049,https://radio.0472.org/?id=1094
中国交通广播（广西）,https://radio.0472.org/?id=1366
钦州城市之声,https://radio.0472.org/?id=1372
钦州海豚之声,https://radio.0472.org/?id=1373
广西综合广播,https://radio.0472.org/?id=2054
云南新闻广播,https://radio.0472.org/?id=591
云南音乐广播,https://radio.0472.org/?id=592
云南经济广播,https://radio.0472.org/?id=593
云南交通广播,https://radio.0472.org/?id=594
云南旅游广播,https://radio.0472.org/?id=595
云南民族广播,https://radio.0472.org/?id=596
云南国际广播,https://radio.0472.org/?id=597
云南教育广播,https://radio.0472.org/?id=598
昭通人民广播电台新闻综合广播,https://radio.0472.org/?id=1122
玉溪新闻综合广播,https://radio.0472.org/?id=1129
昭通交通旅游广播,https://radio.0472.org/?id=1130
普洱广播电视台综合广播,https://radio.0472.org/?id=1169
玉溪交通旅游广播,https://radio.0472.org/?id=1662
怒江广播电视台综合广播,https://radio.0472.org/?id=1667
文山交通广播,https://radio.0472.org/?id=1669
弥勒广播电视台新闻综合广播,https://radio.0472.org/?id=1670
红河综合广播,https://radio.0472.org/?id=1683
红河交通广播,https://radio.0472.org/?id=1684
德宏广播电视台综合广播,https://radio.0472.org/?id=1877
德宏交通旅游广播,https://radio.0472.org/?id=1878
普洱交通广播,https://radio.0472.org/?id=2028
蒙自广播电视台综合广播,https://radio.0472.org/?id=2222
昆明新闻资讯广播,https://radio.0472.org/?id=2309
昆明NEW,https://radio.0472.org/?id=2311
昆明汽车音乐广播,https://radio.0472.org/?id=2312
楚雄综合广播,https://radio.0472.org/?id=2316
楚雄音乐广播,https://radio.0472.org/?id=2317
昆明城市生活广播,https://radio.0472.org/?id=2343
文山综合广播,https://radio.0472.org/?id=2394
贵州经济广播,https://radio.0472.org/?id=433
贵州音乐广播,https://radio.0472.org/?id=435
贵州旅游广播,https://radio.0472.org/?id=436
贵州综合广播,https://radio.0472.org/?id=438
中国交通广播（贵州）,https://radio.0472.org/?id=748
贵阳综合广播,https://radio.0472.org/?id=1119
贵阳旅游生活广播,https://radio.0472.org/?id=1281
贵阳交通广播,https://radio.0472.org/?id=1286
安顺交通广播,https://radio.0472.org/?id=1604
安顺新闻综合广播,https://radio.0472.org/?id=1605
黔西南交通旅游广播,https://radio.0472.org/?id=1657
贵州交通广播,https://radio.0472.org/?id=1700
四川经济广播,https://radio.0472.org/?id=445
四川文艺广播,https://radio.0472.org/?id=446
四川岷江音乐频率,https://radio.0472.org/?id=447
四川新闻广播,https://radio.0472.org/?id=448
四川交通广播,https://radio.0472.org/?id=449
四川城市之音,https://radio.0472.org/?id=450
四川民族广播,https://radio.0472.org/?id=451
四川综合广播,https://radio.0472.org/?id=452
天府之声,https://radio.0472.org/?id=453
成都经济广播,https://radio.0472.org/?id=457
南充交通音乐广播,https://radio.0472.org/?id=742
中国交通广播（四川）,https://radio.0472.org/?id=749
内江交通广播,https://radio.0472.org/?id=1105
泸州音乐广播,https://radio.0472.org/?id=1111
泸州交通广播,https://radio.0472.org/?id=1112
泸州综合广播,https://radio.0472.org/?id=1113
成都交通文艺广播,https://radio.0472.org/?id=1360
宜宾交通广播,https://radio.0472.org/?id=1392
遂宁交通旅游广播,https://radio.0472.org/?id=1498
遂宁综合广播,https://radio.0472.org/?id=1499
德阳经济生活广播,https://radio.0472.org/?id=1545
德阳综合广播,https://radio.0472.org/?id=1546
南充综合广播,https://radio.0472.org/?id=1557
年代音乐1022,https://radio.0472.org/?id=1600
成都新闻广播,https://radio.0472.org/?id=1698
成都故事广播,https://radio.0472.org/?id=1699
攀枝花交通音乐广播,https://radio.0472.org/?id=1719
AsiaFM成都96.5,https://radio.0472.org/?id=1851
双流空港之声,https://radio.0472.org/?id=2255
凉山综合广播,https://radio.0472.org/?id=2297
绵阳音乐广播,https://radio.0472.org/?id=2304
绵阳新闻广播,https://radio.0472.org/?id=2305
绵阳交通广播,https://radio.0472.org/?id=2306
遂宁农村广播,https://radio.0472.org/?id=2332
年代音乐889,https://radio.0472.org/?id=2397
年代音乐1032,https://radio.0472.org/?id=2398
成都潮台88.7,https://radio.0472.org/?id=2400
城市96.5,https://radio.0472.org/?id=2401
资阳综合广播,https://radio.0472.org/?id=2404
935爱旅游,https://radio.0472.org/?id=2543
宜宾音乐广播,https://radio.0472.org/?id=3272
新疆绿色广播,https://radio.0472.org/?id=618
新疆维吾尔语综合广播,https://radio.0472.org/?id=619
新疆哈萨克语综合广播,https://radio.0472.org/?id=620
新疆蒙古语广播,https://radio.0472.org/?id=621
新疆文化旅游广播,https://radio.0472.org/?id=622
新疆交通广播,https://radio.0472.org/?id=623
新疆新闻广播,https://radio.0472.org/?id=624
新疆维吾尔语交通文艺广播,https://radio.0472.org/?id=625
新疆柯尔克孜语综合广播,https://radio.0472.org/?id=626
中国交通广播（新疆）,https://radio.0472.org/?id=758
新疆故事广播,https://radio.0472.org/?id=1156
新疆音乐广播,https://radio.0472.org/?id=1158
新疆老年广播,https://radio.0472.org/?id=1160
新疆990音乐广播,https://radio.0472.org/?id=1761
伊犁广播电视台汉语综合广播,https://radio.0472.org/?id=1880
伊犁广播电视台维吾尔语综合广播,https://radio.0472.org/?id=1884
伊犁广播电视台哈萨克语综合广播,https://radio.0472.org/?id=1885
巴音郭楞交通文艺广播,https://radio.0472.org/?id=1953
伊犁广播电视台交通音乐广播,https://radio.0472.org/?id=1954
伊犁广播电视台汉语经济广播,https://radio.0472.org/?id=1955
克拉玛依融媒FM92.6综合广播,https://radio.0472.org/?id=2032
克拉玛依融媒FM97.1音乐广播,https://radio.0472.org/?id=2033
巴音郭楞综合广播,https://radio.0472.org/?id=2035
哈密维吾尔语综合广播,https://radio.0472.org/?id=2037
哈密汉语综合广播,https://radio.0472.org/?id=2038
乌鲁木齐974交通广播,https://radio.0472.org/?id=2298
乌鲁木齐新闻广播,https://radio.0472.org/?id=2299
乌鲁木齐旅游音乐广播,https://radio.0472.org/?id=2300
乌鲁木齐维吾尔语广播,https://radio.0472.org/?id=2301
博尔塔拉蒙古自治州人民广播电台汉语综合广播,https://radio.0472.org/?id=2406
博尔塔拉蒙古自治州人民广播电台蒙语综合广播,https://radio.0472.org/?id=2407
喀什广播电视台综合广播,https://radio.0472.org/?id=2408
哈密广播电视台交通文艺广播,https://radio.0472.org/?id=2554
西藏藏语广播,https://radio.0472.org/?id=627
西藏汉语广播,https://radio.0472.org/?id=628
西藏对外交通广播,https://radio.0472.org/?id=629
西藏康巴语广播,https://radio.0472.org/?id=2241
西藏都市生活广播,https://radio.0472.org/?id=2243
海南新闻广播,https://radio.0472.org/?id=541
海南交通广播,https://radio.0472.org/?id=542
海南音乐广播,https://radio.0472.org/?id=543
海口音乐广播,https://radio.0472.org/?id=1095
海口旅游交通广播,https://radio.0472.org/?id=1097
海南旅游广播,https://radio.0472.org/?id=1099
海南民生广播,https://radio.0472.org/?id=1100
海口生活广播,https://radio.0472.org/?id=1915
境外广播,#genre#
RTHK1,https://rthkradio1-live.akamaized.net/hls/live/2035313/radio1/master.m3u8
RTHK2,https://rthkradio2-live.akamaized.net/hls/live/2040078/radio2/master.m3u8
RTHK3,https://rthkradio3-live.akamaized.net/hls/live/2040079/radio3/master.m3u8
RTHK4,https://rthkradio4-live.akamaized.net/hls/live/2040080/radio4/master.m3u8
RTHK5,https://rthkradio5-live.akamaized.net/hls/live/2040081/radio5/master.m3u8
RTHK普通话,https://rthkradiopth-live.akamaized.net/hls/live/2040082/radiopth/master.m3u8
法国国际广播电台,https://rfienchinois64k.ice.infomaniak.ch/rfienchinois-64.mp3
美国之音,https://voa-ingest.akamaized.net/hls/live/2035206/151_124L/playlist.m3u8
自由亚洲电台,https://rfa-ingest.akamaized.net/hls/live/2040699/RFA_AUDIO_LIVE1/master.m3u8
中广新闻网,http://stream.rcs.revma.com/78fm9wyy2tzuv
电视伴音,#genre#
CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
CCTV3,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
CCTV4,https://piccpndali.v.myalicdn.com/audio/cctv4_2.m3u8
CCTV5,https://piccpndali.v.myalicdn.com/audio/cctv5_2.m3u8
CCTV5+,https://piccpndali.v.myalicdn.com/audio/cctv5plus_2.m3u8
CCTV6,https://piccpndali.v.myalicdn.com/audio/cctv6_2.m3u8
CCTV7,https://piccpndali.v.myalicdn.com/audio/cctv7_2.m3u8
CCTV8,https://piccpndali.v.myalicdn.com/audio/cctv8_2.m3u8
CCTV9,https://piccpndali.v.myalicdn.com/audio/cctv9_2.m3u8
CCTV10,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8
CCTV11,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8
CCTV12,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8
CCTV13,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
CCTV15,https://piccpndali.v.myalicdn.com/audio/cctv15_2.m3u8
CCTV16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
CCTV17,https://piccpndali.v.myalicdn.com/audio/cctv17_2.m3u8
CCTV4欧洲,https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8
CCTV4美洲,https://piccpndali.v.myalicdn.com/audio/cctvamerica_2.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
东方卫视,http://satellitepull.cnr.cn/live/wx32dfws/playlist.m3u8
浙江卫视,http://satellitepull.cnr.cn/live/wxzjws/playlist.m3u8
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
辽宁卫视,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
黑龙江卫视,http://satellitepull.cnr.cn/live/wx32hljws/playlist.m3u8
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
贵州卫视,https://piccpndali.v.myalicdn.com/audio/guizhou_2.m3u8
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8
宁夏卫视,http://satellitepull.cnr.cn/live/wxnxws/playlist.m3u8
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
青海卫视,https://piccpndali.v.myalicdn.com/audio/qinghai_2.m3u8
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8
CETV1,https://piccpndali.v.myalicdn.com/audio/cetv1_2.m3u8
CETV2,https://piccpndali.v.myalicdn.com/audio/cetv2_2.m3u8
CETV3,https://piccpndali.v.myalicdn.com/audio/cetv3_2.m3u8
CETV4,https://piccpndali.v.myalicdn.com/audio/cetv4_2.m3u8
少儿动画,#genre#
少儿动画001,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3823b0a397454309b1b9c6118a335f08/1200.m3u8
少儿动画002,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/124ae5351e6145bb9d4a972bcd704a13/1200.m3u8
